Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Date,Month,Day,DayOfWeek,Hour,Recommended_Par_Level,Simulated_Closing,Stockout,Overstock
2023-02-08 15:16:00,Brown's Bar,Rum,Malibu,3355.43,1103.24,578.77,3879.9,2023-02-08,2,8,Wednesday,15,3900.0,3879.9,False,False
2023-02-08 16:34:00,Brown's Bar,Whiskey,Jack Daniels,2257.53,921.07,532.96,2650.0,2023-02-08,2,8,Wednesday,16,2400.0,2645.6400000000003,False,False
2023-02-08 21:12:00,Brown's Bar,Vodka,Grey Goose,4950.0,0.0,590.18,4360.0,2023-02-08,2,8,Wednesday,21,3900.0,4359.82,False,False
2023-02-08 11:27:00,Taylor's Bar,Vodka,Smirnoff,474.59,0.0,326.65,147.94,2023-02-08,2,8,Wednesday,11,3700.0,147.94,True,False
2023-02-08 14:18:00,Taylor's Bar,Wine,Yellow Tail,953.78,0.0,228.46,725.32,2023-02-08,2,8,Wednesday,14,4000.0,725.3199999999999,False,False
2023-02-08 18:08:00,Anderson's Bar,Rum,Captain Morgan,146.1,0.0,146.1,0.0,2023-02-08,2,8,Wednesday,18,3600.0,0.0,True,False
2023-02-08 13:28:00,Anderson's Bar,Wine,Sutter Home,4465.54,0.0,234.71,4230.83,2023-02-08,2,8,Wednesday,13,5000.0,4230.83,False,False
2023-02-08 15:46:00,Thomas's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-02-08,2,8,Wednesday,15,3500.0,0.0,True,False
2023-02-08 20:12:00,Thomas's Bar,Whiskey,Jameson,1144.39,0.0,279.13,865.26,2023-02-08,2,8,Wednesday,20,2900.0,865.2600000000001,False,False
2023-02-09 22:11:00,Smith's Bar,Beer,Heineken,4955.16,1980.95,421.56,6514.55,2023-02-09,2,9,Thursday,22,4900.0,6514.549999999999,False,False
2023-02-09 16:07:00,Smith's Bar,Whiskey,Jim Beam,1013.1,1931.63,499.14,2445.59,2023-02-09,2,9,Thursday,16,4400.0,2445.59,False,False
2023-02-09 16:36:00,Smith's Bar,Vodka,Absolut,812.12,0.0,534.26,277.86,2023-02-09,2,9,Thursday,16,4100.0,277.86,True,False
2023-02-09 18:08:00,Smith's Bar,Wine,Sutter Home,2105.3,0.0,514.79,1590.51,2023-02-09,2,9,Thursday,18,3200.0,1590.5100000000002,False,False
2023-02-09 11:05:00,Johnson's Bar,Wine,Barefoot,5243.97,0.0,535.22,4708.75,2023-02-09,2,9,Thursday,11,3700.0,4708.75,False,False
2023-02-09 13:45:00,Johnson's Bar,Vodka,Absolut,974.3,890.96,299.13,1566.13,2023-02-09,2,9,Thursday,13,3400.0,1566.13,False,False
2023-02-09 11:27:00,Brown's Bar,Whiskey,Jameson,3991.61,948.62,108.36,4831.87,2023-02-09,2,9,Thursday,11,5700.0,4831.870000000001,False,False
2023-02-09 10:35:00,Brown's Bar,Wine,Yellow Tail,2101.04,0.0,475.53,1625.51,2023-02-09,2,9,Thursday,10,6300.0,1625.51,False,False
2023-02-09 10:42:00,Taylor's Bar,Wine,Yellow Tail,725.32,1927.13,409.54,2240.0,2023-02-09,2,9,Thursday,10,4000.0,2242.9100000000003,False,False
2023-02-09 19:20:00,Taylor's Bar,Vodka,Smirnoff,147.94,0.0,147.94,0.0,2023-02-09,2,9,Thursday,19,3700.0,0.0,True,False
2023-02-09 10:49:00,Taylor's Bar,Beer,Miller,274.39,1944.99,383.18,1836.2,2023-02-09,2,9,Thursday,10,0.0,1836.2,False,True
2023-02-09 17:50:00,Anderson's Bar,Whiskey,Jim Beam,2323.2,0.0,266.29,2056.91,2023-02-09,2,9,Thursday,17,5100.0,2056.91,False,False
2023-02-09 21:52:00,Anderson's Bar,Beer,Budweiser,2381.02,0.0,482.17,1898.85,2023-02-09,2,9,Thursday,21,0.0,1898.85,False,True
2023-02-09 11:11:00,Thomas's Bar,Vodka,Smirnoff,502.16,0.0,202.21,299.95,2023-02-09,2,9,Thursday,11,4600.0,299.95000000000005,True,False
2023-02-09 16:16:00,Thomas's Bar,Wine,Barefoot,1801.52,0.0,229.08,1572.44,2023-02-09,2,9,Thursday,16,4100.0,1572.44,False,False
2023-02-09 11:45:00,Thomas's Bar,Rum,Malibu,1.14e-13,0.0,0.0,1.14e-13,2023-02-09,2,9,Thursday,11,3800.0,1.14e-13,True,False
2023-02-10 17:15:00,Smith's Bar,Rum,Bacardi,1084.36,1076.07,421.15,1739.28,2023-02-10,2,10,Friday,17,4400.0,1739.2799999999997,False,False
2023-02-10 14:33:00,Smith's Bar,Vodka,Grey Goose,5085.49,0.0,420.19,4665.3,2023-02-10,2,10,Friday,14,3800.0,4665.3,False,False
2023-02-10 20:39:00,Johnson's Bar,Rum,Malibu,2633.54,0.0,519.01,2114.53,2023-02-10,2,10,Friday,20,3600.0,2114.5299999999997,False,False
2023-02-10 12:29:00,Johnson's Bar,Beer,Budweiser,2113.06,1770.26,598.95,3284.37,2023-02-10,2,10,Friday,12,4700.0,3284.37,False,False
2023-02-10 11:57:00,Johnson's Bar,Vodka,Smirnoff,2210.61,0.0,122.36,2088.25,2023-02-10,2,10,Friday,11,3700.0,2088.25,False,False
2023-02-10 11:32:00,Johnson's Bar,Wine,Sutter Home,1606.84,0.0,199.12,1407.72,2023-02-10,2,10,Friday,11,3800.0,1407.7199999999998,False,False
2023-02-10 19:28:00,Brown's Bar,Wine,Barefoot,312.24,1649.77,105.28,1856.73,2023-02-10,2,10,Friday,19,4000.0,1856.73,False,False
2023-02-10 11:38:00,Brown's Bar,Vodka,Absolut,1628.36,0.0,179.21,1449.15,2023-02-10,2,10,Friday,11,2600.0,1449.1499999999999,False,False
2023-02-10 17:05:00,Brown's Bar,Whiskey,Jack Daniels,2645.64,730.72,546.49,2829.87,2023-02-10,2,10,Friday,17,2400.0,2829.87,False,False
2023-02-10 22:18:00,Brown's Bar,Beer,Heineken,7552.58,0.0,508.25,7044.33,2023-02-10,2,10,Friday,22,4600.0,7044.33,False,True
2023-02-10 18:42:00,Taylor's Bar,Whiskey,Jim Beam,3737.37,0.0,464.64,3272.73,2023-02-10,2,10,Friday,18,3800.0,3272.73,False,False
2023-02-10 15:42:00,Taylor's Bar,Rum,Captain Morgan,3497.93,0.0,216.05,3281.88,2023-02-10,2,10,Friday,15,5000.0,3281.8799999999997,False,False
2023-02-10 20:35:00,Taylor's Bar,Wine,Barefoot,2942.54,0.0,391.67,2550.87,2023-02-10,2,10,Friday,20,3500.0,2550.87,False,False
2023-02-10 14:10:00,Taylor's Bar,Vodka,Absolut,648.27,0.0,498.67,149.6,2023-02-10,2,10,Friday,14,4800.0,149.59999999999997,True,False
2023-02-10 18:54:00,Anderson's Bar,Beer,Coors,932.89,0.0,230.71,702.18,2023-02-10,2,10,Friday,18,4400.0,702.18,False,False
2023-02-10 17:57:00,Anderson's Bar,Vodka,Smirnoff,3700.0,1183.31,532.89,4350.0,2023-02-10,2,10,Friday,17,6100.0,4350.419999999999,False,False
2023-02-10 22:18:00,Thomas's Bar,Vodka,Grey Goose,1322.21,0.0,278.07,1044.14,2023-02-10,2,10,Friday,22,4600.0,1044.14,False,False
2023-02-10 12:32:00,Thomas's Bar,Wine,Sutter Home,2564.18,0.0,556.2,2007.98,2023-02-10,2,10,Friday,12,1500.0,2007.9799999999998,False,False
2023-02-10 12:52:00,Thomas's Bar,Rum,Captain Morgan,813.77,0.0,515.95,297.82,2023-02-10,2,10,Friday,12,4200.0,297.81999999999994,True,False
2023-02-11 15:15:00,Smith's Bar,Wine,Barefoot,1.78e-13,0.0,0.0,1.78e-13,2023-02-11,2,11,Saturday,15,4300.0,1.78e-13,True,False
2023-02-11 11:48:00,Smith's Bar,Vodka,Grey Goose,4665.3,0.0,194.75,4470.55,2023-02-11,2,11,Saturday,11,3800.0,4470.55,False,False
2023-02-11 13:42:00,Smith's Bar,Rum,Malibu,4574.07,1821.42,234.49,6161.0,2023-02-11,2,11,Saturday,13,4100.0,6161.0,False,True
2023-02-11 21:45:00,Johnson's Bar,Wine,Sutter Home,1407.72,955.46,397.84,1965.34,2023-02-11,2,11,Saturday,21,3800.0,1965.3400000000004,False,False
2023-02-11 19:58:00,Johnson's Bar,Beer,Heineken,3953.76,0.0,587.28,3366.48,2023-02-11,2,11,Saturday,19,4800.0,3366.4800000000005,False,False
2023-02-11 14:42:00,Brown's Bar,Whiskey,Jameson,4831.87,0.0,394.11,4437.76,2023-02-11,2,11,Saturday,14,5700.0,4437.76,False,False
2023-02-11 22:20:00,Brown's Bar,Rum,Bacardi,1.14e-13,0.0,0.0,1.14e-13,2023-02-11,2,11,Saturday,22,3300.0,1.14e-13,True,False
2023-02-11 19:42:00,Brown's Bar,Wine,Yellow Tail,1625.51,0.0,451.63,1173.88,2023-02-11,2,11,Saturday,19,6300.0,1173.88,False,False
2023-02-11 13:42:00,Taylor's Bar,Wine,Barefoot,2550.87,1739.57,319.09,3971.35,2023-02-11,2,11,Saturday,13,3500.0,3971.3499999999995,False,False
2023-02-11 20:03:00,Taylor's Bar,Beer,Heineken,0.0,0.0,0.0,0.0,2023-02-11,2,11,Saturday,20,4400.0,0.0,True,False
2023-02-11 16:06:00,Anderson's Bar,Whiskey,Jack Daniels,1336.97,0.0,387.18,949.79,2023-02-11,2,11,Saturday,16,3000.0,949.79,False,False
2023-02-11 18:41:00,Anderson's Bar,Wine,Yellow Tail,1660.11,0.0,293.11,1367.0,2023-02-11,2,11,Saturday,18,3800.0,1367.0,False,False
2023-02-11 16:00:00,Anderson's Bar,Rum,Bacardi,2202.14,0.0,381.35,1820.79,2023-02-11,2,11,Saturday,16,4400.0,1820.79,False,False
2023-02-11 22:12:00,Thomas's Bar,Vodka,Absolut,3361.36,0.0,465.36,2896.0,2023-02-11,2,11,Saturday,22,3900.0,2896.0,False,False
2023-02-11 17:23:00,Thomas's Bar,Rum,Malibu,1.14e-13,0.0,0.0,1.14e-13,2023-02-11,2,11,Saturday,17,3800.0,1.14e-13,True,False
2023-02-12 10:12:00,Smith's Bar,Rum,Malibu,6161.0,0.0,293.04,5870.0,2023-02-12,2,12,Sunday,10,4100.0,5867.96,False,False
2023-02-12 22:38:00,Smith's Bar,Whiskey,Jameson,2066.59,0.0,263.79,1802.8,2023-02-12,2,12,Sunday,22,4600.0,1802.8000000000002,False,False
2023-02-12 11:44:00,Johnson's Bar,Beer,Budweiser,3284.37,0.0,310.19,2974.18,2023-02-12,2,12,Sunday,11,4700.0,2974.18,False,False
2023-02-12 22:33:00,Johnson's Bar,Rum,Captain Morgan,1585.87,0.0,166.89,1418.98,2023-02-12,2,12,Sunday,22,3500.0,1418.98,False,False
2023-02-12 10:19:00,Johnson's Bar,Wine,Sutter Home,1970.0,1998.32,384.17,3580.0,2023-02-12,2,12,Sunday,10,3800.0,3584.1499999999996,False,False
2023-02-12 22:16:00,Brown's Bar,Beer,Miller,2235.8,0.0,450.46,1785.34,2023-02-12,2,12,Sunday,22,2000.0,1785.3400000000001,False,False
2023-02-12 20:54:00,Brown's Bar,Vodka,Absolut,1449.15,0.0,427.0,1022.15,2023-02-12,2,12,Sunday,20,2600.0,1022.1500000000001,False,False
2023-02-12 19:22:00,Brown's Bar,Whiskey,Jim Beam,4.26e-14,1171.82,522.14,649.68,2023-02-12,2,12,Sunday,19,3300.0,649.68,False,False
2023-02-12 16:36:00,Taylor's Bar,Beer,Heineken,0.0,0.0,0.0,0.0,2023-02-12,2,12,Sunday,16,4400.0,0.0,True,False
2023-02-12 22:29:00,Taylor's Bar,Vodka,Absolut,149.6,0.0,149.6,8.53e-14,2023-02-12,2,12,Sunday,22,4800.0,0.0,True,False
2023-02-12 20:12:00,Taylor's Bar,Whiskey,Jameson,1168.77,0.0,397.41,771.36,2023-02-12,2,12,Sunday,20,4100.0,771.3599999999999,False,False
2023-02-12 12:58:00,Taylor's Bar,Rum,Malibu,0.0,0.0,0.0,0.0,2023-02-12,2,12,Sunday,12,4300.0,0.0,True,False
2023-02-12 13:46:00,Anderson's Bar,Vodka,Smirnoff,4350.0,0.0,322.57,4030.0,2023-02-12,2,12,Sunday,13,6100.0,4027.43,False,False
2023-02-12 13:05:00,Anderson's Bar,Whiskey,Jack Daniels,949.79,508.69,123.58,1334.9,2023-02-12,2,12,Sunday,13,3000.0,1334.9,False,False
2023-02-12 10:09:00,Thomas's Bar,Rum,Captain Morgan,298.0,0.0,290.88,6.94,2023-02-12,2,12,Sunday,10,4200.0,7.1200000000000045,True,False
2023-02-12 12:03:00,Thomas's Bar,Wine,Sutter Home,2007.98,0.0,397.34,1610.64,2023-02-12,2,12,Sunday,12,1500.0,1610.64,False,False
2023-02-12 12:38:00,Thomas's Bar,Whiskey,Jack Daniels,395.37,0.0,395.37,1.14e-13,2023-02-12,2,12,Sunday,12,4400.0,0.0,True,False
2023-02-12 15:02:00,Thomas's Bar,Vodka,Absolut,2896.0,0.0,383.56,2510.0,2023-02-12,2,12,Sunday,15,3900.0,2512.44,False,False
2023-02-13 13:29:00,Smith's Bar,Beer,Heineken,6514.55,0.0,572.06,5942.49,2023-02-13,2,13,Monday,13,4900.0,5942.49,False,False
2023-02-13 18:46:00,Smith's Bar,Vodka,Grey Goose,4470.55,1260.87,365.25,5366.17,2023-02-13,2,13,Monday,18,3800.0,5366.17,False,False
2023-02-13 18:30:00,Johnson's Bar,Whiskey,Jim Beam,1360.0,0.0,506.23,858.0,2023-02-13,2,13,Monday,18,3900.0,853.77,False,False
2023-02-13 11:13:00,Johnson's Bar,Beer,Heineken,3366.48,0.0,432.91,2933.57,2023-02-13,2,13,Monday,11,4800.0,2933.57,False,False
2023-02-13 10:18:00,Johnson's Bar,Vodka,Absolut,1566.13,1353.11,139.78,2779.46,2023-02-13,2,13,Monday,10,3400.0,2779.4599999999996,False,False
2023-02-13 11:55:00,Johnson's Bar,Rum,Malibu,2114.53,0.0,436.52,1678.01,2023-02-13,2,13,Monday,11,3600.0,1678.0100000000002,False,False
2023-02-13 19:36:00,Brown's Bar,Vodka,Grey Goose,4364.18,1931.4,333.46,5962.12,2023-02-13,2,13,Monday,19,3900.0,5962.12,False,True
2023-02-13 15:33:00,Brown's Bar,Beer,Miller,1785.34,0.0,456.92,1328.42,2023-02-13,2,13,Monday,15,2000.0,1328.4199999999998,False,False
2023-02-13 10:36:00,Brown's Bar,Rum,Bacardi,1.14e-13,0.0,0.0,1.14e-13,2023-02-13,2,13,Monday,10,3300.0,1.14e-13,True,False
2023-02-13 16:01:00,Taylor's Bar,Rum,Captain Morgan,3281.88,0.0,546.04,2735.84,2023-02-13,2,13,Monday,16,5000.0,2735.84,False,False
2023-02-13 20:14:00,Taylor's Bar,Vodka,Absolut,8.53e-14,1190.44,520.12,670.0,2023-02-13,2,13,Monday,20,4800.0,670.32,False,False
2023-02-13 20:10:00,Taylor's Bar,Beer,Miller,1836.2,0.0,143.4,1692.8,2023-02-13,2,13,Monday,20,0.0,1692.8,False,True
2023-02-13 15:11:00,Taylor's Bar,Whiskey,Jack Daniels,1520.0,845.42,385.16,1980.0,2023-02-13,2,13,Monday,15,4000.0,1980.26,False,False
2023-02-13 12:56:00,Anderson's Bar,Vodka,Smirnoff,4031.21,749.59,253.37,4527.43,2023-02-13,2,13,Monday,12,6100.0,4527.43,False,False
2023-02-13 12:50:00,Anderson's Bar,Rum,Malibu,373.08,1979.92,279.54,2073.46,2023-02-13,2,13,Monday,12,1600.0,2073.46,False,False
2023-02-13 20:44:00,Thomas's Bar,Whiskey,Jack Daniels,1.14e-13,1470.37,338.81,1131.56,2023-02-13,2,13,Monday,20,4400.0,1131.5600000000002,False,False
2023-02-13 20:43:00,Thomas's Bar,Beer,Coors,1726.76,0.0,116.37,1610.39,2023-02-13,2,13,Monday,20,4500.0,1610.3899999999999,False,False
2023-02-13 10:42:00,Thomas's Bar,Rum,Bacardi,2382.34,0.0,152.21,2230.13,2023-02-13,2,13,Monday,10,4800.0,2230.13,False,False
2023-02-13 15:18:00,Thomas's Bar,Wine,Yellow Tail,164.43,0.0,164.43,0.0,2023-02-13,2,13,Monday,15,4500.0,0.0,True,False
2023-02-14 21:33:00,Smith's Bar,Whiskey,Jameson,1802.8,661.42,151.89,2312.33,2023-02-14,2,14,Tuesday,21,4600.0,2312.33,False,False
2023-02-14 10:54:00,Smith's Bar,Beer,Budweiser,1079.22,1772.13,175.11,2676.24,2023-02-14,2,14,Tuesday,10,4000.0,2676.2400000000002,False,False
2023-02-14 20:45:00,Johnson's Bar,Vodka,Absolut,2779.46,0.0,450.67,2328.79,2023-02-14,2,14,Tuesday,20,3400.0,2328.79,False,False
2023-02-14 13:02:00,Johnson's Bar,Whiskey,Jim Beam,858.19,0.0,133.33,724.86,2023-02-14,2,14,Tuesday,13,3900.0,724.86,False,False
2023-02-14 14:18:00,Johnson's Bar,Rum,Bacardi,1383.16,0.0,381.57,1001.59,2023-02-14,2,14,Tuesday,14,3900.0,1001.5900000000001,False,False
2023-02-14 13:20:00,Johnson's Bar,Beer,Heineken,2933.57,0.0,110.46,2823.11,2023-02-14,2,14,Tuesday,13,4800.0,2823.11,False,False
2023-02-14 12:28:00,Brown's Bar,Vodka,Absolut,1022.15,0.0,339.72,682.43,2023-02-14,2,14,Tuesday,12,2600.0,682.43,False,False
2023-02-14 10:12:00,Brown's Bar,Rum,Captain Morgan,3251.01,0.0,383.85,2867.16,2023-02-14,2,14,Tuesday,10,3300.0,2867.1600000000003,False,False
2023-02-14 17:04:00,Taylor's Bar,Whiskey,Jack Daniels,1977.87,0.0,310.44,1667.43,2023-02-14,2,14,Tuesday,17,4000.0,1667.4299999999998,False,False
2023-02-14 16:52:00,Taylor's Bar,Vodka,Smirnoff,0.0,927.8,105.24,822.56,2023-02-14,2,14,Tuesday,16,3700.0,822.56,False,False
2023-02-14 19:46:00,Taylor's Bar,Rum,Captain Morgan,2735.84,0.0,367.69,2368.15,2023-02-14,2,14,Tuesday,19,5000.0,2368.15,False,False
2023-02-14 15:46:00,Taylor's Bar,Beer,Coors,996.0,0.0,401.79,593.81,2023-02-14,2,14,Tuesday,15,3500.0,594.21,False,False
2023-02-14 22:08:00,Anderson's Bar,Whiskey,Jack Daniels,1334.9,0.0,220.06,1114.84,2023-02-14,2,14,Tuesday,22,3000.0,1114.8400000000001,False,False
2023-02-14 19:16:00,Anderson's Bar,Beer,Miller,2.27e-13,0.0,0.0,2.27e-13,2023-02-14,2,14,Tuesday,19,4700.0,2.27e-13,True,False
2023-02-14 22:34:00,Thomas's Bar,Wine,Barefoot,1572.44,0.0,156.0,1416.44,2023-02-14,2,14,Tuesday,22,4100.0,1416.44,False,False
2023-02-14 19:26:00,Thomas's Bar,Rum,Malibu,1.14e-13,0.0,0.0,1.14e-13,2023-02-14,2,14,Tuesday,19,3800.0,1.14e-13,True,False
2023-02-14 17:27:00,Thomas's Bar,Beer,Heineken,3696.47,0.0,375.83,3320.64,2023-02-14,2,14,Tuesday,17,4100.0,3320.64,False,False
2023-02-15 11:19:00,Smith's Bar,Vodka,Smirnoff,597.92,0.0,130.79,467.13,2023-02-15,2,15,Wednesday,11,4200.0,467.13,True,False
2023-02-15 12:23:00,Smith's Bar,Whiskey,Jack Daniels,1372.1,0.0,288.1,1084.0,2023-02-15,2,15,Wednesday,12,4400.0,1084.0,False,False
2023-02-15 13:41:00,Smith's Bar,Beer,Heineken,5940.0,0.0,595.24,5350.0,2023-02-15,2,15,Wednesday,13,4900.0,5344.76,False,False
2023-02-15 18:09:00,Smith's Bar,Wine,Yellow Tail,3121.52,798.61,539.63,3380.5,2023-02-15,2,15,Wednesday,18,4500.0,3380.5,False,False
2023-02-15 16:43:00,Johnson's Bar,Wine,Barefoot,4708.75,0.0,407.42,4301.33,2023-02-15,2,15,Wednesday,16,3700.0,4301.33,False,False
2023-02-15 10:53:00,Johnson's Bar,Whiskey,Jameson,0.0,0.0,0.0,0.0,2023-02-15,2,15,Wednesday,10,4000.0,0.0,True,False
2023-02-15 15:11:00,Johnson's Bar,Vodka,Absolut,2328.79,0.0,277.91,2050.88,2023-02-15,2,15,Wednesday,15,3400.0,2050.88,False,False
2023-02-15 13:47:00,Johnson's Bar,Beer,Heineken,2823.11,0.0,214.61,2608.5,2023-02-15,2,15,Wednesday,13,4800.0,2608.5,False,False
2023-02-15 19:53:00,Brown's Bar,Whiskey,Jameson,4437.76,0.0,395.18,4042.58,2023-02-15,2,15,Wednesday,19,5700.0,4042.5800000000004,False,False
2023-02-15 11:00:00,Brown's Bar,Rum,Bacardi,1.14e-13,0.0,0.0,1.14e-13,2023-02-15,2,15,Wednesday,11,3300.0,1.14e-13,True,False
2023-02-15 19:53:00,Taylor's Bar,Vodka,Absolut,670.32,0.0,319.4,350.92,2023-02-15,2,15,Wednesday,19,4800.0,350.9200000000001,True,False
2023-02-15 19:57:00,Taylor's Bar,Wine,Sutter Home,2163.85,0.0,272.88,1890.97,2023-02-15,2,15,Wednesday,19,5200.0,1890.9699999999998,False,False
2023-02-15 22:09:00,Taylor's Bar,Whiskey,Jack Daniels,1667.43,0.0,188.43,1479.0,2023-02-15,2,15,Wednesday,22,4000.0,1479.0,False,False
2023-02-15 12:50:00,Taylor's Bar,Rum,Malibu,0.0,0.0,0.0,0.0,2023-02-15,2,15,Wednesday,12,4300.0,0.0,True,False
2023-02-15 19:13:00,Anderson's Bar,Rum,Captain Morgan,0.0,1243.48,398.38,845.1,2023-02-15,2,15,Wednesday,19,3600.0,845.1,False,False
2023-02-15 22:15:00,Anderson's Bar,Beer,Coors,702.18,1914.66,478.07,2138.77,2023-02-15,2,15,Wednesday,22,4400.0,2138.77,False,False
2023-02-15 18:17:00,Anderson's Bar,Whiskey,Jack Daniels,1114.84,0.0,503.76,611.08,2023-02-15,2,15,Wednesday,18,3000.0,611.0799999999999,False,False
2023-02-15 22:06:00,Anderson's Bar,Vodka,Grey Goose,1681.2,1759.71,249.86,3191.05,2023-02-15,2,15,Wednesday,22,3100.0,3191.0499999999997,False,False
2023-02-15 17:23:00,Thomas's Bar,Vodka,Smirnoff,300.0,0.0,299.95,5.68e-14,2023-02-15,2,15,Wednesday,17,4600.0,0.05000000000001137,True,False
2023-02-15 16:51:00,Thomas's Bar,Wine,Yellow Tail,0.0,0.0,0.0,0.0,2023-02-15,2,15,Wednesday,16,4500.0,0.0,True,False
2023-02-15 17:30:00,Thomas's Bar,Whiskey,Jack Daniels,1131.56,1948.23,432.93,2646.86,2023-02-15,2,15,Wednesday,17,4400.0,2646.86,False,False
2023-02-15 21:17:00,Thomas's Bar,Beer,Heineken,3320.0,0.0,239.22,3081.42,2023-02-15,2,15,Wednesday,21,4100.0,3080.78,False,False
2023-02-16 13:20:00,Smith's Bar,Vodka,Smirnoff,467.0,0.0,436.59,30.5,2023-02-16,2,16,Thursday,13,4200.0,30.410000000000025,True,False
2023-02-16 22:53:00,Smith's Bar,Rum,Bacardi,1739.28,0.0,591.25,1148.03,2023-02-16,2,16,Thursday,22,4400.0,1148.03,False,False
2023-02-16 14:00:00,Smith's Bar,Beer,Heineken,5347.25,0.0,306.83,5040.42,2023-02-16,2,16,Thursday,14,4900.0,5040.42,False,False
2023-02-16 19:50:00,Smith's Bar,Wine,Yellow Tail,3380.5,978.93,489.81,3869.62,2023-02-16,2,16,Thursday,19,4500.0,3869.6200000000003,False,False
2023-02-16 19:13:00,Johnson's Bar,Whiskey,Jameson,0.0,0.0,0.0,0.0,2023-02-16,2,16,Thursday,19,4000.0,0.0,True,False
2023-02-16 10:18:00,Johnson's Bar,Rum,Captain Morgan,1418.98,0.0,387.2,1031.78,2023-02-16,2,16,Thursday,10,3500.0,1031.78,False,False
2023-02-16 18:31:00,Johnson's Bar,Beer,Coors,549.11,1853.02,282.96,2119.17,2023-02-16,2,16,Thursday,18,4200.0,2119.17,False,False
2023-02-16 18:50:00,Brown's Bar,Vodka,Smirnoff,0.0,0.0,0.0,0.0,2023-02-16,2,16,Thursday,18,3800.0,0.0,True,False
2023-02-16 15:29:00,Brown's Bar,Rum,Captain Morgan,2867.16,0.0,218.56,2648.6,2023-02-16,2,16,Thursday,15,3300.0,2648.6,False,False
2023-02-16 10:29:00,Taylor's Bar,Rum,Malibu,0.0,0.0,0.0,0.0,2023-02-16,2,16,Thursday,10,4300.0,0.0,True,False
2023-02-16 13:22:00,Taylor's Bar,Whiskey,Jameson,771.36,0.0,597.19,174.17,2023-02-16,2,16,Thursday,13,4100.0,174.16999999999996,True,False
2023-02-16 12:15:00,Anderson's Bar,Whiskey,Jameson,2513.89,0.0,564.93,1948.96,2023-02-16,2,16,Thursday,12,3900.0,1948.96,False,False
2023-02-16 12:04:00,Anderson's Bar,Wine,Yellow Tail,1367.0,0.0,417.13,949.87,2023-02-16,2,16,Thursday,12,3800.0,949.87,False,False
2023-02-16 14:40:00,Thomas's Bar,Whiskey,Jim Beam,2371.33,1291.99,188.53,3474.79,2023-02-16,2,16,Thursday,14,2200.0,3474.7899999999995,False,True
2023-02-16 16:11:00,Thomas's Bar,Wine,Sutter Home,1610.64,0.0,497.78,1112.86,2023-02-16,2,16,Thursday,16,1500.0,1112.8600000000001,False,False
2023-02-17 20:40:00,Smith's Bar,Wine,Barefoot,1.78e-13,0.0,0.0,1.78e-13,2023-02-17,2,17,Friday,20,4300.0,1.78e-13,True,False
2023-02-17 17:19:00,Smith's Bar,Beer,Budweiser,2676.24,0.0,169.19,2507.05,2023-02-17,2,17,Friday,17,4000.0,2507.0499999999997,False,False
2023-02-17 22:56:00,Smith's Bar,Vodka,Smirnoff,30.54,0.0,30.54,4.76e-13,2023-02-17,2,17,Friday,22,4200.0,0.0,True,False
2023-02-17 17:21:00,Smith's Bar,Whiskey,Jameson,2312.33,0.0,940.78,1371.55,2023-02-17,2,17,Friday,17,4600.0,1371.55,False,False
2023-02-17 22:32:00,Johnson's Bar,Wine,Sutter Home,3579.49,0.0,286.03,3293.46,2023-02-17,2,17,Friday,22,3800.0,3293.46,False,False
2023-02-17 19:30:00,Johnson's Bar,Vodka,Absolut,2050.88,0.0,364.72,1686.16,2023-02-17,2,17,Friday,19,3400.0,1686.16,False,False
2023-02-17 11:43:00,Johnson's Bar,Beer,Budweiser,2974.18,0.0,488.45,2485.73,2023-02-17,2,17,Friday,11,4700.0,2485.73,False,False
2023-02-17 10:56:00,Brown's Bar,Rum,Captain Morgan,2650.0,0.0,580.56,2070.0,2023-02-17,2,17,Friday,10,3300.0,2069.44,False,False
2023-02-17 22:25:00,Brown's Bar,Vodka,Smirnoff,0.0,0.0,0.0,0.0,2023-02-17,2,17,Friday,22,3800.0,0.0,True,False
2023-02-17 18:17:00,Brown's Bar,Wine,Barefoot,1856.73,0.0,251.37,1605.36,2023-02-17,2,17,Friday,18,4000.0,1605.3600000000001,False,False
2023-02-17 22:16:00,Taylor's Bar,Rum,Bacardi,1235.59,0.0,271.81,963.78,2023-02-17,2,17,Friday,22,3800.0,963.78,False,False
2023-02-17 21:46:00,Taylor's Bar,Vodka,Smirnoff,822.56,1978.71,463.54,2337.73,2023-02-17,2,17,Friday,21,3700.0,2337.73,False,False
2023-02-17 11:43:00,Taylor's Bar,Wine,Sutter Home,1890.0,0.0,126.03,1760.0,2023-02-17,2,17,Friday,11,5200.0,1763.97,False,False
2023-02-17 15:23:00,Taylor's Bar,Beer,Budweiser,989.43,0.0,300.15,689.28,2023-02-17,2,17,Friday,15,4300.0,689.28,False,False
2023-02-17 12:55:00,Anderson's Bar,Wine,Sutter Home,4230.83,0.0,259.13,3971.7,2023-02-17,2,17,Friday,12,5000.0,3971.7,False,False
2023-02-17 22:29:00,Anderson's Bar,Vodka,Smirnoff,4527.43,0.0,513.26,4014.17,2023-02-17,2,17,Friday,22,6100.0,4014.17,False,False
